sale_id,date,shop_name,category,item,quantity,unit_price,total,payment_method
TXN-26857,2024-10-17,The HUB,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-26858,2024-10-17,The HUB,Smoothie,Smoothie Item 2,3,6.5,19.5,Cash
TXN-26859,2024-10-17,The HUB,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-26860,2024-10-17,The HUB,Pastry,Pastry Item 4,3,3.5,10.5,Card
TXN-26861,2024-10-17,The HUB,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-26862,2024-10-17,The HUB,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-26863,2024-10-17,The HUB,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-26864,2024-10-17,The HUB,Sandwich,Sandwich Item 4,1,8.75,8.75,Cash
TXN-26865,2024-10-17,The HUB,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-26866,2024-10-17,The HUB,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-26867,2024-10-17,The HUB,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-26868,2024-10-17,The HUB,Espresso,Espresso Item 3,2,4.75,9.5,Card
TXN-26869,2024-10-17,The HUB,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-26870,2024-10-17,The HUB,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-26871,2024-10-17,The HUB,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-26872,10/17/2024,The HUB,Espresso,Espresso Item 2,2,4.75,9.5,Card
TXN-26873,10/17/2024,The HUB,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Cash
TXN-26874,2024-10-17,The HUB,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-26875,2024-10-17,The HUB,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-26876,2024-10-17,The HUB,Smoothie,Smoothie Item 2,1,6.5,6.5,Cash
TXN-26877,2024-10-17,The HUB,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-26878,2024-10-17,The HUB,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-26879,2024-10-17,The HUB,Smoothie,Smoothie Item 3,1,6.5,6.5,Mobile
TXN-26880,2024-10-17,The HUB,Smoothie,Smoothie Item 2,2,6.5,13.0,Card
TXN-26881,2024-10-17,The HUB,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-26882,10/17/2024,The HUB,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-26883,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-26884,2024-10-17,The HUB,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-26885,10/17/2024,The HUB,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-26886,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-26887,2024-10-17,The HUB,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-26888,10/17/2024,The HUB,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-26889,10/17/2024,The HUB,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-26890,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-26891,10/17/2024,The HUB,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-26892,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Cash
TXN-26893,2024-10-17,The HUB,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-26894,2024-10-17,The HUB,Smoothie,Smoothie Item 4,1,6.5,6.5,Mobile
TXN-26895,2024-10-17,The HUB,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-26896,2024-10-17,The HUB,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Mobile
TXN-26897,2024-10-17,The HUB,Espresso,Espresso Item 4,1,4.75,4.75,Cash
TXN-26898,10/17/2024,The HUB,Espresso,Espresso Item 2,2,4.75,9.5,Card
TXN-26899,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Mobile
TXN-26900,2024-10-17,The HUB,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-26901,2024-10-17,The HUB,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-26902,2024-10-17,The HUB,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-26903,2024-10-17,The HUB,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-26904,2024-10-17,The HUB,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-26905,2024-10-17,The HUB,Espresso,Espresso Item 2,2,4.75,9.5,Card
TXN-26906,2024-10-17,The HUB,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-26907,10/17/2024,The HUB,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Card
TXN-26908,2024-10-17,The HUB,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-26909,2024-10-17,The HUB,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-26910,2024-10-17,ode-cafe,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Card
TXN-26911,10/17/2024,ode-cafe,Espresso,Espresso Item 2,2,4.75,9.5,Card
TXN-26912,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-26913,2024-10-17,ode-cafe,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Mobile
TXN-26914,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-26915,2024-10-17,ode-cafe,Pastry,Pastry Item 2,2,3.5,7.0,Cash
TXN-26916,2024-10-17,ode-cafe,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-26917,2024-10-17,ode-cafe,Sandwich,Sandwich Item 4,1,8.75,8.75,Mobile
TXN-26918,2024-10-17,ode-cafe,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-26919,2024-10-17,ode-cafe,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-26920,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 3,3,5.25,15.75,Mobile
TXN-26921,2024-10-17,ode-cafe,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-26922,10/17/2024,ode-cafe,Pastry,Pastry Item 2,1,3.5,3.5,Mobile
TXN-26923,2024-10-17,ode-cafe,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-26924,2024-10-17,ode-cafe,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-26925,2024-10-17,ode-cafe,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-26926,2024-10-17,ode-cafe,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-26927,2024-10-17,ode-cafe,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-26928,2024-10-17,ode-cafe,Tea,Tea Item 5,2,3.25,6.5,Card
TXN-26929,2024-10-17,ode-cafe,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-26930,10/17/2024,ode-cafe,Smoothie,Smoothie Item 2,1,6.5,6.5,Cash
TXN-26931,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Mobile
TXN-26932,2024-10-17,ode-cafe,Tea,Tea Item 1,1,3.25,3.25,Mobile
TXN-26933,2024-10-17,ode-cafe,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-26934,2024-10-17,ode-cafe,Tea,Tea Item 4,3,3.25,9.75,Card
TXN-26935,2024-10-17,ode-cafe,Sandwich,Sandwich Item 5,2,8.75,17.5,Mobile
TXN-26936,2024-10-17,ode-cafe,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Mobile
TXN-26937,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Card
TXN-26938,2024-10-17,ode-cafe,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-26939,2024-10-17,ode-cafe,Smoothie,Smoothie Item 3,2,6.5,13.0,Cash
TXN-26940,10/17/2024,ode-cafe,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-26941,10/17/2024,ode-cafe,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-26942,10/17/2024,ode-cafe,Pastry,Pastry Item 5,1,3.5,3.5,Cash
TXN-26943,2024-10-17,ode-cafe,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-26944,2024-10-17,ode-cafe,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-26945,2024-10-17,ode-cafe,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-26946,2024-10-17,ode-cafe,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-26947,2024-10-17,ode-cafe,Sandwich,Sandwich Item 5,1,8.75,8.75,Cash
TXN-26948,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Mobile
TXN-26949,2024-10-17,ode-cafe,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-26950,2024-10-17,ode-cafe,Pastry,Pastry Item 4,1,3.5,3.5,Mobile
TXN-26951,2024-10-17,ode-cafe,Espresso,Espresso Item 3,1,4.75,4.75,Mobile
TXN-26952,2024-10-17,ode-cafe,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-26953,2024-10-17,ode-cafe,Espresso,Espresso Item 1,3,4.75,14.25,Cash
TXN-26954,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Card
TXN-26955,2024-10-17,ode-cafe,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-26956,2024-10-17,Suzzallo Roasters,Tea,Tea Item 1,2,3.25,6.5,Mobile
TXN-26957,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-26958,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Cash
TXN-26959,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Cash
TXN-26960,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 5,3,2.5,7.5,Card
TXN-26961,2024-10-17,Suzzallo Roasters,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-26962,2024-10-17,Suzzallo Roasters,Pastry,Pastry Item 4,1,3.5,3.5,Mobile
TXN-26963,2024-10-17,Suzzallo Roasters,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-26964,2024-10-17,Suzzallo Roasters,Espresso,Espresso Item 3,1,4.75,4.75,Mobile
TXN-26965,10/17/2024,Suzzallo Roasters,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-26966,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-26967,10/17/2024,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Mobile
TXN-26968,2024-10-17,Suzzallo Roasters,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-26969,10/17/2024,Suzzallo Roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-26970,2024-10-17,Suzzallo Roasters,Sandwich,Sandwich Item 5,3,8.75,26.25,Card
TXN-26971,2024-10-17,Suzzallo Roasters,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-26972,2024-10-17,Suzzallo Roasters,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-26973,10/17/2024,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Cash
TXN-26974,2024-10-17,Suzzallo Roasters,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-26975,2024-10-17,Suzzallo Roasters,Espresso,Espresso Item 3,2,4.75,9.5,Cash
TXN-26976,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-26977,10/17/2024,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-26978,2024-10-17,Suzzallo Roasters,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-26979,2024-10-17,Suzzallo Roasters,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-26980,2024-10-17,Suzzallo Roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-26981,2024-10-17,Suzzallo Roasters,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-26982,2024-10-17,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-26983,10/17/2024,Suzzallo Roasters,Smoothie,Smoothie Item 2,2,6.5,13.0,Cash
TXN-26984,2024-10-17,Suzzallo Roasters,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-26985,2024-10-17,Suzzallo Roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-26986,2024-10-17,Suzzallo Roasters,Tea,Tea Item 1,2,3.25,6.5,Mobile
TXN-26987,2024-10-17,Med Brew,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-26988,2024-10-17,Med Brew,Sandwich,Sandwich Item 4,2,8.75,17.5,Cash
TXN-26989,10/17/2024,Med Brew,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-26990,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-26991,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-26992,2024-10-17,Med Brew,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-26993,2024-10-17,Med Brew,Pastry,Pastry Item 2,3,3.5,10.5,Card
TXN-26994,2024-10-17,Med Brew,Sandwich,Sandwich Item 1,3,8.75,26.25,Mobile
TXN-26995,2024-10-17,Med Brew,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-26996,2024-10-17,Med Brew,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-26997,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-26998,2024-10-17,Med Brew,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-26999,2024-10-17,Med Brew,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-27000,2024-10-17,Med Brew,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-27001,2024-10-17,Med Brew,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-27002,2024-10-17,Med Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-27003,2024-10-17,Med Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
TXN-27004,10/17/2024,Med Brew,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-27005,2024-10-17,Med Brew,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-27006,2024-10-17,Med Brew,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-27007,10/17/2024,Med Brew,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-27008,2024-10-17,Med Brew,Sandwich,Sandwich Item 2,2,8.75,17.5,Mobile
TXN-27009,2024-10-17,Med Brew,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-27010,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-27011,2024-10-17,Med Brew,Smoothie,Smoothie Item 3,2,6.5,13.0,Cash
TXN-27012,10/17/2024,Med Brew,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-27013,2024-10-17,Med Brew,Pastry,Pastry Item 3,2,3.5,7.0,Mobile
TXN-27014,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-27015,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Mobile
TXN-27016,10/17/2024,Med Brew,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Card
TXN-27017,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 1,3,2.5,7.5,Card
TXN-27018,2024-10-17,Med Brew,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-27019,2024-10-17,Med Brew,Espresso,Espresso Item 4,2,4.75,9.5,Card
TXN-27020,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Cash
TXN-27021,2024-10-17,Med Brew,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-27022,2024-10-17,Med Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-27023,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 4,2,2.5,5.0,Card
TXN-27024,2024-10-17,Med Brew,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-27025,2024-10-17,Med Brew,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-27026,2024-10-17,Med Brew,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-27027,2024-10-17,Med Brew,Pastry,Pastry Item 4,2,3.5,7.0,Card
TXN-27028,2024-10-17,Med Brew,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-27029,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Card
TXN-27030,2024-10-17,Med Brew,Pastry,Pastry Item 2,1,3.5,3.5,Mobile
TXN-27031,10/17/2024,Med Brew,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-27032,2024-10-17,Med Brew,Espresso,Espresso Item 1,2,4.75,9.5,Cash
TXN-27033,2024-10-17,Med Brew,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-27034,2024-10-17,Med Brew,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-27035,10/17/2024,Med Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-27036,2024-10-17,Med Brew,Sandwich,Sandwich Item 4,2,8.75,17.5,Mobile
TXN-27037,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Card
TXN-27038,2024-10-17,Med Brew,Drip Coffee,Drip Coffee Item 4,2,2.5,5.0,Card
TXN-27039,2024-10-17,Med Brew,Smoothie,Smoothie Item 5,3,6.5,19.5,Mobile
TXN-27040,2024-10-17,Portage Bay Espresso,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-27041,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 3,1,6.5,6.5,Mobile
TXN-27042,2024-10-17,Portage Bay Espresso,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-27043,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-27044,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Cash
TXN-27045,2024-10-17,Portage Bay Espresso,Tea,Tea Item 2,2,3.25,6.5,Mobile
TXN-27046,2024-10-17,Portage Bay Espresso,Tea,Tea Item 1,2,3.25,6.5,Cash
TXN-27047,10/17/2024,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-27048,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 1,1,4.75,4.75,Mobile
TXN-27049,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-27050,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-27051,10/17/2024,Portage Bay Espresso,Tea,Tea Item 3,1,3.25,3.25,Cash
TXN-27052,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-27053,10/17/2024,Portage Bay Espresso,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-27054,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-27055,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-27056,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 2,1,8.75,8.75,Mobile
TXN-27057,2024-10-17,Portage Bay Espresso,Tea,Tea Item 3,1,3.25,3.25,Mobile
TXN-27058,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 4,1,4.75,4.75,Mobile
TXN-27059,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Card
TXN-27060,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-27061,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-27062,2024-10-17,Portage Bay Espresso,Pastry,Pastry Item 5,1,3.5,3.5,Cash
TXN-27063,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 1,1,4.75,4.75,Mobile
TXN-27064,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-27065,2024-10-17,Portage Bay Espresso,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-27066,2024-10-17,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-27067,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-27068,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-27069,10/17/2024,Portage Bay Espresso,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-27070,2024-10-17,Portage Bay Espresso,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-27071,2024-10-17,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-27072,10/17/2024,Portage Bay Espresso,Pastry,Pastry Item 5,1,3.5,3.5,Mobile
TXN-27073,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 5,1,8.75,8.75,Cash
TXN-27074,10/17/2024,Portage Bay Espresso,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-27075,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 3,1,8.75,8.75,Cash
TXN-27076,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-27077,2024-10-17,Portage Bay Espresso,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-27078,10/17/2024,Portage Bay Espresso,Sandwich,Sandwich Item 4,3,8.75,26.25,Card
TXN-27079,10/17/2024,Portage Bay Espresso,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-27080,10/17/2024,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Cash
TXN-27081,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-27082,10/17/2024,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-27083,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 3,2,6.5,13.0,Card
TXN-27084,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-27085,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-27086,2024-10-17,Portage Bay Espresso,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-27087,2024-10-17,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Cash
TXN-27088,2024-10-17,Portage Bay Espresso,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Mobile
TXN-27089,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-27090,10/17/2024,Portage Bay Espresso,Smoothie,Smoothie Item 5,1,6.5,6.5,Cash
TXN-27091,2024-10-17,Portage Bay Espresso,Sandwich,Sandwich Item 1,2,8.75,17.5,Card
TXN-27092,2024-10-17,Portage Bay Espresso,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-27093,10/18/2024,HUB Coffee,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-27094,2024-10-18,HUB Coffee,Pastry,Pastry Item 3,2,3.5,7.0,Card
TXN-27095,2024-10-18,HUB Coffee,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-27096,2024-10-18,HUB Coffee,Pastry,Pastry Item 4,3,3.5,10.5,Card
TXN-27097,10/18/2024,HUB Coffee,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-27098,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-27099,2024-10-18,HUB Coffee,Pastry,Pastry Item 2,1,3.5,3.5,Mobile
TXN-27100,2024-10-18,HUB Coffee,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-27101,2024-10-18,HUB Coffee,Pastry,Pastry Item 5,2,3.5,7.0,Mobile
TXN-27102,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-27103,2024-10-18,HUB Coffee,Smoothie,Smoothie Item 1,3,6.5,19.5,Card
TXN-27104,2024-10-18,HUB Coffee,Tea,Tea Item 4,2,3.25,6.5,Cash
TXN-27105,10/18/2024,HUB Coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-27106,10/18/2024,HUB Coffee,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Card
TXN-27107,2024-10-18,HUB Coffee,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-27108,2024-10-18,HUB Coffee,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-27109,10/18/2024,HUB Coffee,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-27110,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-27111,2024-10-18,HUB Coffee,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-27112,2024-10-18,HUB Coffee,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-27113,2024-10-18,HUB Coffee,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-27114,2024-10-18,HUB Coffee,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-27115,2024-10-18,HUB Coffee,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-27116,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-27117,2024-10-18,HUB Coffee,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-27118,2024-10-18,HUB Coffee,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-27119,10/18/2024,HUB Coffee,Smoothie,Smoothie Item 2,1,6.5,6.5,Mobile
TXN-27120,2024-10-18,HUB Coffee,Smoothie,Smoothie Item 4,1,6.5,6.5,Mobile
TXN-27121,2024-10-18,HUB Coffee,Espresso,Espresso Item 3,1,4.75,4.75,Mobile
TXN-27122,2024-10-18,HUB Coffee,Sandwich,Sandwich Item 4,3,8.75,26.25,Cash
TXN-27123,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-27124,2024-10-18,HUB Coffee,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-27125,2024-10-18,HUB Coffee,Tea,Tea Item 2,1,3.25,3.25,Mobile
TXN-27126,2024-10-18,HUB Coffee,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Cash
TXN-27127,10/18/2024,HUB Coffee,Pastry,Pastry Item 5,2,3.5,7.0,Card
